date,fips_code,state,county,living_wage,poverty_wage,minimum_wage,year
20211025001135,37185,North Carolina,Warren County,13.22,6.13,7.25,2021
20130529044211,37187,North Carolina,Washington County,8.07,5.21,7.25,2013
20150910104200,37187,North Carolina,Washington County,10.22,5.0,7.25,2015
20151120010513,37187,North Carolina,Washington County,10.22,5.0,7.25,2015
20160223161005,37187,North Carolina,Washington County,10.22,5.0,7.25,2016
20160424162323,37187,North Carolina,Washington County,10.22,5.0,7.25,2016
20160831154301,37187,North Carolina,Washington County,11.03,5.0,7.25,2016
20161203154137,37187,North Carolina,Washington County,11.03,5.0,7.25,2016
20200921025919,37187,North Carolina,Washington County,10.93,6.0,7.25,2020
20201124063852,37187,North Carolina,Washington County,10.93,6.0,7.25,2020
20210305193712,37187,North Carolina,Washington County,13.05,6.13,7.25,2021
20210517030029,37187,North Carolina,Washington County,13.05,6.13,7.25,2021
20210725114615,37187,North Carolina,Washington County,13.05,6.13,7.25,2021
20211025161304,37187,North Carolina,Washington County,13.05,6.13,7.25,2021
20130529083203,37189,North Carolina,Watauga County,8.68,5.21,7.25,2013
20150910153413,37189,North Carolina,Watauga County,10.04,5.0,7.25,2015
20151120010518,37189,North Carolina,Watauga County,10.04,5.0,7.25,2015
20160223161010,37189,North Carolina,Watauga County,10.04,5.0,7.25,2016
20160329005116,37189,North Carolina,Watauga County,10.04,5.0,7.25,2016
20160501120250,37189,North Carolina,Watauga County,10.04,5.0,7.25,2016
20160822033003,37189,North Carolina,Watauga County,10.04,5.0,7.25,2016
20160823065414,37189,North Carolina,Watauga County,10.04,5.0,7.25,2016
20160831203858,37189,North Carolina,Watauga County,10.04,5.0,7.25,2016
20160923202009,37189,North Carolina,Watauga County,10.04,5.0,7.25,2016
20161025090525,37189,North Carolina,Watauga County,10.04,5.0,7.25,2016
20161203175315,37189,North Carolina,Watauga County,10.04,5.0,7.25,2016
20190117093357,37189,North Carolina,Watauga County,10.86,5.8,7.25,2019
20190220031916,37189,North Carolina,Watauga County,11.36,5.84,7.25,2019
20190416133959,37189,North Carolina,Watauga County,11.36,5.84,7.25,2019
20190601084200,37189,North Carolina,Watauga County,11.36,5.84,7.25,2019
20190710064644,37189,North Carolina,Watauga County,11.36,5.84,7.25,2019
20190811191756,37189,North Carolina,Watauga County,11.36,5.84,7.25,2019
20200923031823,37189,North Carolina,Watauga County,11.26,6.0,7.25,2020
20201129200124,37189,North Carolina,Watauga County,11.26,6.0,7.25,2020
20210226130545,37189,North Carolina,Watauga County,14.29,6.13,7.25,2021
20210227163934,37189,North Carolina,Watauga County,13.66,6.13,7.25,2021
20210511193934,37189,North Carolina,Watauga County,13.66,6.13,7.25,2021
20210727050533,37189,North Carolina,Watauga County,13.66,6.13,7.25,2021
20211028135603,37189,North Carolina,Watauga County,13.66,6.13,7.25,2021
20221006210034,37189,North Carolina,Watauga County,15.83,6.19,7.25,2022
20130529060239,37191,North Carolina,Wayne County,8.32,5.21,7.25,2013
20150910153300,37191,North Carolina,Wayne County,10.11,5.0,7.25,2015
20151120004811,37191,North Carolina,Wayne County,10.11,5.0,7.25,2015
20160223080920,37191,North Carolina,Wayne County,10.11,5.0,7.25,2016
20160424162328,37191,North Carolina,Wayne County,10.11,5.0,7.25,2016
20160831201431,37191,North Carolina,Wayne County,9.71,5.0,7.25,2016
20161203171708,37191,North Carolina,Wayne County,9.71,5.0,7.25,2016
20200923031158,37191,North Carolina,Wayne County,11.11,6.0,7.25,2020
20201129195737,37191,North Carolina,Wayne County,11.11,6.0,7.25,2020
20210226130055,37191,North Carolina,Wayne County,14.43,6.13,7.25,2021
20210511040304,37191,North Carolina,Wayne County,13.81,6.13,7.25,2021
20210729211257,37191,North Carolina,Wayne County,13.81,6.13,7.25,2021
20211025095525,37191,North Carolina,Wayne County,13.81,6.13,7.25,2021
20130529015312,37193,North Carolina,Wilkes County,8.18,5.21,7.25,2013
20150910153559,37193,North Carolina,Wilkes County,10.03,5.0,7.25,2015
20151120010828,37193,North Carolina,Wilkes County,10.03,5.0,7.25,2015
20160111082120,37193,North Carolina,Wilkes County,10.03,5.0,7.25,2016
20160229235419,37193,North Carolina,Wilkes County,10.03,5.0,7.25,2016
20160401191230,37193,North Carolina,Wilkes County,10.03,5.0,7.25,2016
20160831212704,37193,North Carolina,Wilkes County,9.85,5.0,7.25,2016
20161203184657,37193,North Carolina,Wilkes County,9.85,5.0,7.25,2016
20200923032536,37193,North Carolina,Wilkes County,10.75,6.0,7.25,2020
20201129200908,37193,North Carolina,Wilkes County,10.75,6.0,7.25,2020
20210226131143,37193,North Carolina,Wilkes County,13.73,6.13,7.25,2021
20210511041324,37193,North Carolina,Wilkes County,13.05,6.13,7.25,2021
20210729212557,37193,North Carolina,Wilkes County,13.05,6.13,7.25,2021
20211025101211,37193,North Carolina,Wilkes County,13.05,6.13,7.25,2021
20130529040814,37195,North Carolina,Wilson County,9.19,5.21,7.25,2013
20150910152628,37195,North Carolina,Wilson County,10.27,5.0,7.25,2015
20151120004816,37195,North Carolina,Wilson County,10.27,5.0,7.25,2015
20160223161015,37195,North Carolina,Wilson County,10.27,5.0,7.25,2016
20160424165639,37195,North Carolina,Wilson County,10.27,5.0,7.25,2016
20160831162450,37195,North Carolina,Wilson County,9.74,5.0,7.25,2016
20161203161839,37195,North Carolina,Wilson County,9.74,5.0,7.25,2016
20200923033814,37195,North Carolina,Wilson County,11.48,6.0,7.25,2020
20201129201958,37195,North Carolina,Wilson County,11.48,6.0,7.25,2020
20210226132146,37195,North Carolina,Wilson County,14.6,6.13,7.25,2021
20210511200219,37195,North Carolina,Wilson County,14.0,6.13,7.25,2021
20210727052946,37195,North Carolina,Wilson County,14.0,6.13,7.25,2021
20211025005827,37195,North Carolina,Wilson County,14.0,6.13,7.25,2021
20130529065702,37197,North Carolina,Yadkin County,8.77,5.21,7.25,2013
20150910150801,37197,North Carolina,Yadkin County,10.48,5.0,7.25,2015
20151120010831,37197,North Carolina,Yadkin County,10.48,5.0,7.25,2015
20160223131809,37197,North Carolina,Yadkin County,10.48,5.0,7.25,2016
20160424162334,37197,North Carolina,Yadkin County,10.48,5.0,7.25,2016
20160831135927,37197,North Carolina,Yadkin County,10.28,5.0,7.25,2016
20161020210942,37197,North Carolina,Yadkin County,10.28,5.0,7.25,2016
20161203130844,37197,North Carolina,Yadkin County,10.28,5.0,7.25,2016
20170311161622,37197,North Carolina,Yadkin County,10.28,5.0,7.25,2017
20200805082928,37197,North Carolina,Yadkin County,11.07,6.0,7.25,2020
20201026075052,37197,North Carolina,Yadkin County,11.07,6.0,7.25,2020
20210119002159,37197,North Carolina,Yadkin County,11.07,6.0,7.25,2021
20210420232648,37197,North Carolina,Yadkin County,13.58,6.13,7.25,2021
20210726133453,37197,North Carolina,Yadkin County,13.58,6.13,7.25,2021
20211018235538,37197,North Carolina,Yadkin County,13.58,6.13,7.25,2021
20130529070447,37199,North Carolina,Yancey County,8.62,5.21,7.25,2013
20150910152830,37199,North Carolina,Yancey County,10.03,5.0,7.25,2015
20151120004821,37199,North Carolina,Yancey County,10.03,5.0,7.25,2015
20160223161020,37199,North Carolina,Yancey County,10.03,5.0,7.25,2016
20160424162337,37199,North Carolina,Yancey County,10.03,5.0,7.25,2016
20160831212135,37199,North Carolina,Yancey County,9.85,5.0,7.25,2016
20161203183504,37199,North Carolina,Yancey County,9.85,5.0,7.25,2016
20200923040749,37199,North Carolina,Yancey County,10.77,6.0,7.25,2020
20201129203138,37199,North Carolina,Yancey County,10.77,6.0,7.25,2020
20210226133955,37199,North Carolina,Yancey County,13.79,6.13,7.25,2021
20210511202451,37199,North Carolina,Yancey County,13.1,6.13,7.25,2021
20210727060530,37199,North Carolina,Yancey County,13.1,6.13,7.25,2021
20211025012533,37199,North Carolina,Yancey County,13.1,6.13,7.25,2021
20130602050922,38001,North Dakota,Adams County,7.12,5.21,7.25,2013
20150910084259,38001,North Dakota,Adams County,9.66,5.0,7.25,2015
20150917070412,38001,North Dakota,Adams County,9.66,5.0,7.25,2015
20160416003927,38001,North Dakota,Adams County,9.66,5.0,7.25,2016
20160831151427,38001,North Dakota,Adams County,9.54,5.0,7.25,2016
20161203152002,38001,North Dakota,Adams County,9.54,5.0,7.25,2016
20200813204022,38001,North Dakota,Adams County,10.91,6.0,7.25,2020
20201020181153,38001,North Dakota,Adams County,10.91,6.0,7.25,2020
20210118081731,38001,North Dakota,Adams County,10.91,6.0,7.25,2021
20210415083507,38001,North Dakota,Adams County,13.11,6.13,7.25,2021
20210805052128,38001,North Dakota,Adams County,13.11,6.13,7.25,2021
20211203170743,38001,North Dakota,Adams County,13.11,6.13,7.25,2021
20130530020532,38003,North Dakota,Barnes County,7.59,5.21,7.25,2013
20150910083438,38003,North Dakota,Barnes County,9.78,5.0,7.25,2015
20150917064239,38003,North Dakota,Barnes County,9.78,5.0,7.25,2015
20160831150048,38003,North Dakota,Barnes County,9.68,5.0,7.25,2016
20161203143831,38003,North Dakota,Barnes County,9.68,5.0,7.25,2016
20200921201107,38003,North Dakota,Barnes County,10.78,6.0,7.25,2020
20201124072742,38003,North Dakota,Barnes County,10.78,6.0,7.25,2020
20210227163832,38003,North Dakota,Barnes County,12.65,6.13,7.25,2021
20210512185059,38003,North Dakota,Barnes County,12.65,6.13,7.25,2021
20210729162934,38003,North Dakota,Barnes County,12.65,6.13,7.25,2021
20211016002858,38003,North Dakota,Barnes County,12.65,6.13,7.25,2021
20220128062715,38003,North Dakota,Barnes County,12.65,6.13,7.25,2022
20130602073310,38005,North Dakota,Benson County,7.56,5.21,7.25,2013
20150910090546,38005,North Dakota,Benson County,9.72,5.0,7.25,2015
20150917070419,38005,North Dakota,Benson County,9.72,5.0,7.25,2015
20160416000500,38005,North Dakota,Benson County,9.72,5.0,7.25,2016
20160524053806,38005,North Dakota,Benson County,9.72,5.0,7.25,2016
20160624171446,38005,North Dakota,Benson County,9.79,5.0,7.25,2016
20160726225424,38005,North Dakota,Benson County,9.59,5.0,7.25,2016
20160728052647,38005,North Dakota,Benson County,9.59,5.0,7.25,2016
20160831175821,38005,North Dakota,Benson County,9.59,5.0,7.25,2016
20161203172832,38005,North Dakota,Benson County,9.59,5.0,7.25,2016
20200107203335,38005,North Dakota,Benson County,11.01,5.84,7.25,2020
20200522120751,38005,North Dakota,Benson County,10.91,6.0,7.25,2020
20200921201206,38005,North Dakota,Benson County,10.91,6.0,7.25,2020
20201126191856,38005,North Dakota,Benson County,10.91,6.0,7.25,2020
20210305204237,38005,North Dakota,Benson County,13.11,6.13,7.25,2021
20210620044800,38005,North Dakota,Benson County,13.11,6.13,7.25,2021
20210710180718,38005,North Dakota,Benson County,13.11,6.13,7.25,2021
20210919085946,38005,North Dakota,Benson County,13.11,6.13,7.25,2021
20220119205916,38005,North Dakota,Benson County,13.11,6.13,7.25,2022
20130602035055,38007,North Dakota,Billings County,7.12,5.21,7.25,2013
20150910140356,38007,North Dakota,Billings County,9.71,5.0,7.25,2015
20150917070423,38007,North Dakota,Billings County,9.71,5.0,7.25,2015
20160831210913,38007,North Dakota,Billings County,9.61,5.0,7.25,2016
20161203182140,38007,North Dakota,Billings County,9.61,5.0,7.25,2016
20200921183849,38007,North Dakota,Billings County,11.03,6.0,7.25,2020
20201126175228,38007,North Dakota,Billings County,11.03,6.0,7.25,2020
20210305190253,38007,North Dakota,Billings County,12.77,6.13,7.25,2021
20210517024608,38007,North Dakota,Billings County,12.77,6.13,7.25,2021
20210725112416,38007,North Dakota,Billings County,12.77,6.13,7.25,2021
20211025155225,38007,North Dakota,Billings County,12.77,6.13,7.25,2021
20130602033213,38009,North Dakota,Bottineau County,7.35,5.21,7.25,2013
20150910083757,38009,North Dakota,Bottineau County,9.42,5.0,7.25,2015
20150917064246,38009,North Dakota,Bottineau County,9.42,5.0,7.25,2015
20160831145330,38009,North Dakota,Bottineau County,9.3,5.0,7.25,2016
20161203142804,38009,North Dakota,Bottineau County,9.3,5.0,7.25,2016
20200921190254,38009,North Dakota,Bottineau County,10.53,6.0,7.25,2020
20201126181556,38009,North Dakota,Bottineau County,10.53,6.0,7.25,2020
20210305192941,38009,North Dakota,Bottineau County,12.63,6.13,7.25,2021
20210517025536,38009,North Dakota,Bottineau County,12.63,6.13,7.25,2021
20210725114142,38009,North Dakota,Bottineau County,12.63,6.13,7.25,2021
20211025160837,38009,North Dakota,Bottineau County,12.63,6.13,7.25,2021
20130529091414,38011,North Dakota,Bowman County,7.12,5.21,7.25,2013
20150910082919,38011,North Dakota,Bowman County,9.72,5.0,7.25,2015
20150917070428,38011,North Dakota,Bowman County,9.72,5.0,7.25,2015
20160416015702,38011,North Dakota,Bowman County,9.72,5.0,7.25,2016
20160528204131,38011,North Dakota,Bowman County,9.72,5.0,7.25,2016
20160629060236,38011,North Dakota,Bowman County,9.79,5.0,7.25,2016
20160630123103,38011,North Dakota,Bowman County,9.83,5.0,7.25,2016
20160731233857,38011,North Dakota,Bowman County,9.83,5.0,7.25,2016
20160831142310,38011,North Dakota,Bowman County,9.83,5.0,7.25,2016
20161203133709,38011,North Dakota,Bowman County,9.83,5.0,7.25,2016
20200921185104,38011,North Dakota,Bowman County,10.71,6.0,7.25,2020
20201126180544,38011,North Dakota,Bowman County,10.71,6.0,7.25,2020
20210305191636,38011,North Dakota,Bowman County,12.63,6.13,7.25,2021
20210620030035,38011,North Dakota,Bowman County,12.63,6.13,7.25,2021
20210926120311,38011,North Dakota,Bowman County,12.63,6.13,7.25,2021
20220125042200,38011,North Dakota,Bowman County,12.63,6.13,7.25,2022
20150910084655,38013,North Dakota,Burke County,9.57,5.0,7.25,2015
20150917070434,38013,North Dakota,Burke County,9.57,5.0,7.25,2015
20160416015707,38013,North Dakota,Burke County,9.57,5.0,7.25,2016
20160831160525,38013,North Dakota,Burke County,9.44,5.0,7.25,2016
20161203155629,38013,North Dakota,Burke County,9.44,5.0,7.25,2016
20200921191517,38013,North Dakota,Burke County,11.72,6.0,7.25,2020
20201124064159,38013,North Dakota,Burke County,11.72,6.0,7.25,2020
20210227154842,38013,North Dakota,Burke County,13.37,6.13,7.25,2021
20210512171656,38013,North Dakota,Burke County,13.37,6.13,7.25,2021
20210729145751,38013,North Dakota,Burke County,13.37,6.13,7.25,2021
20211015231226,38013,North Dakota,Burke County,13.37,6.13,7.25,2021
20220128051801,38013,North Dakota,Burke County,13.37,6.13,7.25,2022
20130530011534,38015,North Dakota,Burleigh County,7.63,5.21,7.25,2013
20150910140130,38015,North Dakota,Burleigh County,9.61,5.0,7.25,2015
20150917070439,38015,North Dakota,Burleigh County,9.61,5.0,7.25,2015
20160416011024,38015,North Dakota,Burleigh County,9.61,5.0,7.25,2016
20160722135015,38015,North Dakota,Burleigh County,9.92,5.0,7.25,2016
20160825080000,38015,North Dakota,Burleigh County,9.92,5.0,7.25,2016
20160831214216,38015,North Dakota,Burleigh County,9.92,5.0,7.25,2016
20160925153040,38015,North Dakota,Burleigh County,9.92,5.0,7.25,2016
20161027141848,38015,North Dakota,Burleigh County,9.92,5.0,7.25,2016
20161028224408,38015,North Dakota,Burleigh County,9.92,5.0,7.25,2016
20161203193753,38015,North Dakota,Burleigh County,9.92,5.0,7.25,2016
20200921193312,38015,North Dakota,Burleigh County,11.32,6.0,7.25,2020
20201126184138,38015,North Dakota,Burleigh County,11.32,6.0,7.25,2020
20210305194930,38015,North Dakota,Burleigh County,13.68,6.13,7.25,2021
20210620032514,38015,North Dakota,Burleigh County,13.68,6.13,7.25,2021
20210926123256,38015,North Dakota,Burleigh County,13.68,6.13,7.25,2021
20220125044853,38015,North Dakota,Burleigh County,13.68,6.13,7.25,2022
20130602041808,38017,North Dakota,Cass County,7.5,5.21,7.25,2013
20150910134258,38017,North Dakota,Cass County,9.22,5.0,7.25,2015
20150917064250,38017,North Dakota,Cass County,9.22,5.0,7.25,2015
20160524052721,38017,North Dakota,Cass County,9.22,5.0,7.25,2016
20160629031718,38017,North Dakota,Cass County,9.28,5.0,7.25,2016
20160730172847,38017,North Dakota,Cass County,9.4,5.0,7.25,2016
20160831102619,38017,North Dakota,Cass County,9.4,5.0,7.25,2016
20160831200225,38017,North Dakota,Cass County,9.4,5.0,7.25,2016
20161004124427,38017,North Dakota,Cass County,9.4,5.0,7.25,2016
20161203165805,38017,North Dakota,Cass County,9.4,5.0,7.25,2016
20170205054214,38017,North Dakota,Cass County,9.4,5.0,7.25,2017
20200921194709,38017,North Dakota,Cass County,10.68,6.0,7.25,2020
20201112024922,38017,North Dakota,Cass County,10.68,6.0,7.25,2020
20201126185100,38017,North Dakota,Cass County,10.68,6.0,7.25,2020
20210305195847,38017,North Dakota,Cass County,12.74,6.13,7.25,2021
20210620033751,38017,North Dakota,Cass County,12.74,6.13,7.25,2021
20210926124722,38017,North Dakota,Cass County,12.74,6.13,7.25,2021
20220125050516,38017,North Dakota,Cass County,12.74,6.13,7.25,2022
20130530034647,38019,North Dakota,Cavalier County,7.56,5.21,7.25,2013
20150910084859,38019,North Dakota,Cavalier County,9.42,5.0,7.25,2015
20150917070750,38019,North Dakota,Cavalier County,9.42,5.0,7.25,2015
20160416015712,38019,North Dakota,Cavalier County,9.42,5.0,7.25,2016
20160831161545,38019,North Dakota,Cavalier County,9.3,5.0,7.25,2016
20161203160819,38019,North Dakota,Cavalier County,9.3,5.0,7.25,2016
20200921200518,38019,North Dakota,Cavalier County,10.91,6.0,7.25,2020
20201126190322,38019,North Dakota,Cavalier County,10.91,6.0,7.25,2020
20210305200654,38019,North Dakota,Cavalier County,13.11,6.13,7.25,2021
20210620034815,38019,North Dakota,Cavalier County,13.11,6.13,7.25,2021
20210926130312,38019,North Dakota,Cavalier County,13.11,6.13,7.25,2021
20220125052040,38019,North Dakota,Cavalier County,13.11,6.13,7.25,2022
20130530035418,38021,North Dakota,Dickey County,7.56,5.21,7.25,2013
20150910135936,38021,North Dakota,Dickey County,9.72,5.0,7.25,2015
20150917070753,38021,North Dakota,Dickey County,9.72,5.0,7.25,2015
20160831213130,38021,North Dakota,Dickey County,9.59,5.0,7.25,2016
20161203185549,38021,North Dakota,Dickey County,9.59,5.0,7.25,2016
20200921195545,38021,North Dakota,Dickey County,10.77,6.0,7.25,2020
20201126185458,38021,North Dakota,Dickey County,10.77,6.0,7.25,2020
20210305200252,38021,North Dakota,Dickey County,12.72,6.13,7.25,2021
20210620034159,38021,North Dakota,Dickey County,12.72,6.13,7.25,2021
20210926125623,38021,North Dakota,Dickey County,12.72,6.13,7.25,2021
20220125051306,38021,North Dakota,Dickey County,12.72,6.13,7.25,2022
20130530053134,38023,North Dakota,Divide County,7.12,5.21,7.25,2013
20141229130515,38023,North Dakota,Divide County,7.12,5.21,7.25,2014
20150910135942,38023,North Dakota,Divide County,9.66,5.0,7.25,2015
20150917070758,38023,North Dakota,Divide County,9.66,5.0,7.25,2015
20160416042714,38023,North Dakota,Divide County,9.66,5.0,7.25,2016
20160831170023,38023,North Dakota,Divide County,9.54,5.0,7.25,2016
20161203164905,38023,North Dakota,Divide County,9.54,5.0,7.25,2016
20200813201506,38023,North Dakota,Divide County,10.45,6.0,7.25,2020
20201020174116,38023,North Dakota,Divide County,10.45,6.0,7.25,2020
20210118074407,38023,North Dakota,Divide County,10.45,6.0,7.25,2021
20210415080450,38023,North Dakota,Divide County,12.63,6.13,7.25,2021
20210805045336,38023,North Dakota,Divide County,12.63,6.13,7.25,2021
20211203163820,38023,North Dakota,Divide County,12.63,6.13,7.25,2021
20130530040538,38025,North Dakota,Dunn County,7.12,5.21,7.25,2013
20141229044843,38025,North Dakota,Dunn County,7.12,5.21,7.25,2014
20150910081621,38025,North Dakota,Dunn County,9.56,5.0,7.25,2015
20150917064255,38025,North Dakota,Dunn County,9.56,5.0,7.25,2015
20160416024853,38025,North Dakota,Dunn County,9.56,5.0,7.25,2016
20160831142427,38025,North Dakota,Dunn County,9.44,5.0,7.25,2016
20161203133748,38025,North Dakota,Dunn County,9.44,5.0,7.25,2016
20200813202455,38025,North Dakota,Dunn County,13.17,6.0,7.25,2020
20201020175336,38025,North Dakota,Dunn County,13.17,6.0,7.25,2020
20210118075709,38025,North Dakota,Dunn County,13.17,6.0,7.25,2021
20210415081759,38025,North Dakota,Dunn County,14.72,6.13,7.25,2021
20210805050906,38025,North Dakota,Dunn County,14.72,6.13,7.25,2021
20211203165004,38025,North Dakota,Dunn County,14.72,6.13,7.25,2021
20130602063413,38027,North Dakota,Eddy County,7.56,5.21,7.25,2013
20150910084923,38027,North Dakota,Eddy County,9.72,5.0,7.25,2015
20150917070803,38027,North Dakota,Eddy County,9.72,5.0,7.25,2015
20160416003932,38027,North Dakota,Eddy County,9.72,5.0,7.25,2016
20160831161731,38027,North Dakota,Eddy County,9.59,5.0,7.25,2016
20161203160946,38027,North Dakota,Eddy County,9.59,5.0,7.25,2016
20200921201014,38027,North Dakota,Eddy County,10.91,6.0,7.25,2020
20201126191338,38027,North Dakota,Eddy County,10.91,6.0,7.25,2020
20210305203435,38027,North Dakota,Eddy County,13.11,6.13,7.25,2021
20210620042036,38027,North Dakota,Eddy County,13.11,6.13,7.25,2021
20210919084547,38027,North Dakota,Eddy County,13.11,6.13,7.25,2021
20220119203741,38027,North Dakota,Eddy County,13.11,6.13,7.25,2022
20130530020405,38029,North Dakota,Emmons County,7.35,5.21,7.25,2013
20150910134322,38029,North Dakota,Emmons County,9.72,5.0,7.25,2015
20150917070808,38029,North Dakota,Emmons County,9.72,5.0,7.25,2015
20160416000505,38029,North Dakota,Emmons County,9.72,5.0,7.25,2016
20160831200429,38029,North Dakota,Emmons County,9.59,5.0,7.25,2016
20161203170155,38029,North Dakota,Emmons County,9.59,5.0,7.25,2016
20200813205258,38029,North Dakota,Emmons County,10.91,6.0,7.25,2020
20201020181823,38029,North Dakota,Emmons County,10.91,6.0,7.25,2020
20210118083557,38029,North Dakota,Emmons County,10.91,6.0,7.25,2021
20210415085427,38029,North Dakota,Emmons County,12.9,6.13,7.25,2021
20210805053859,38029,North Dakota,Emmons County,12.9,6.13,7.25,2021
20211203172142,38029,North Dakota,Emmons County,12.9,6.13,7.25,2021
20130602073638,38031,North Dakota,Foster County,7.56,5.21,7.25,2013
20141229044848,38031,North Dakota,Foster County,7.56,5.21,7.25,2014
20150910090708,38031,North Dakota,Foster County,9.59,5.0,7.25,2015
20150917070813,38031,North Dakota,Foster County,9.59,5.0,7.25,2015
20160831202858,38031,North Dakota,Foster County,9.47,5.0,7.25,2016
20161203173635,38031,North Dakota,Foster County,9.47,5.0,7.25,2016
20200813204410,38031,North Dakota,Foster County,10.77,6.0,7.25,2020
20201020181516,38031,North Dakota,Foster County,10.77,6.0,7.25,2020
20210118082301,38031,North Dakota,Foster County,10.77,6.0,7.25,2021
20210415084121,38031,North Dakota,Foster County,13.11,6.13,7.25,2021
20210804195732,38031,North Dakota,Foster County,13.11,6.13,7.25,2021
20211203171107,38031,North Dakota,Foster County,13.11,6.13,7.25,2021
20130529101529,38033,North Dakota,Golden Valley County,7.12,5.21,7.25,2013
20150910091306,38033,North Dakota,Golden Valley County,9.72,5.0,7.25,2015
20150917070818,38033,North Dakota,Golden Valley County,9.72,5.0,7.25,2015
20160416024859,38033,North Dakota,Golden Valley County,9.72,5.0,7.25,2016
20160831211003,38033,North Dakota,Golden Valley County,9.59,5.0,7.25,2016
20161203182205,38033,North Dakota,Golden Valley County,9.59,5.0,7.25,2016
20200921201124,38033,North Dakota,Golden Valley County,11.72,6.0,7.25,2020
20201124072800,38033,North Dakota,Golden Valley County,11.72,6.0,7.25,2020
20210227163857,38033,North Dakota,Golden Valley County,13.37,6.13,7.25,2021
20210512185535,38033,North Dakota,Golden Valley County,13.37,6.13,7.25,2021
20210729163232,38033,North Dakota,Golden Valley County,13.37,6.13,7.25,2021
20211016003203,38033,North Dakota,Golden Valley County,13.37,6.13,7.25,2021
20220128062923,38033,North Dakota,Golden Valley County,13.37,6.13,7.25,2022
20130602065052,38035,North Dakota,Grand Forks County,7.4,5.21,7.25,2013
20150714222405,38035,North Dakota,Grand Forks County,9.26,5.0,7.25,2015
20150910083822,38035,North Dakota,Grand Forks County,9.26,5.0,7.25,2015
20160830205038,38035,North Dakota,Grand Forks County,9.31,5.0,7.25,2016
20160831150854,38035,North Dakota,Grand Forks County,9.31,5.0,7.25,2016
20161003133453,38035,North Dakota,Grand Forks County,9.31,5.0,7.25,2016
20161113232814,38035,North Dakota,Grand Forks County,9.31,5.0,7.25,2016
20161203145952,38035,North Dakota,Grand Forks County,9.31,5.0,7.25,2016
20170704084822,38035,North Dakota,Grand Forks County,10.1,5.0,7.25,2017
20170805114404,38035,North Dakota,Grand Forks County,10.1,5.0,7.25,2017
20170905174423,38035,North Dakota,Grand Forks County,10.1,5.0,7.25,2017
20171009113646,38035,North Dakota,Grand Forks County,10.1,5.0,7.25,2017
20171112231553,38035,North Dakota,Grand Forks County,10.1,5.0,7.25,2017
20180513003029,38035,North Dakota,Grand Forks County,10.38,5.0,7.25,2018
20180720103247,38035,North Dakota,Grand Forks County,10.38,5.0,7.25,2018
20180821214920,38035,North Dakota,Grand Forks County,10.38,5.0,7.25,2018
20181016070943,38035,North Dakota,Grand Forks County,10.38,5.0,7.25,2018
20181118083428,38035,North Dakota,Grand Forks County,10.38,5.8,7.25,2018
20190102062743,38035,North Dakota,Grand Forks County,10.38,5.8,7.25,2019
20190323100018,38035,North Dakota,Grand Forks County,11.22,5.84,7.25,2019
20190425075453,38035,North Dakota,Grand Forks County,11.22,5.84,7.25,2019
20190603055550,38035,North Dakota,Grand Forks County,11.22,5.84,7.25,2019
20190813201331,38035,North Dakota,Grand Forks County,11.22,5.84,7.25,2019
20200921180106,38035,North Dakota,Grand Forks County,10.66,6.0,7.25,2020
20201126172631,38035,North Dakota,Grand Forks County,10.66,6.0,7.25,2020
20210227055552,38035,North Dakota,Grand Forks County,12.84,6.13,7.25,2021
20210512163405,38035,North Dakota,Grand Forks County,12.84,6.13,7.25,2021
20210729141315,38035,North Dakota,Grand Forks County,12.84,6.13,7.25,2021
20211015223525,38035,North Dakota,Grand Forks County,12.84,6.13,7.25,2021
20220128044247,38035,North Dakota,Grand Forks County,12.84,6.13,7.25,2022
20150910083654,38037,North Dakota,Grant County,9.42,5.0,7.25,2015
20150917070824,38037,North Dakota,Grant County,9.42,5.0,7.25,2015
20160416024903,38037,North Dakota,Grant County,9.42,5.0,7.25,2016
20160528195321,38037,North Dakota,Grant County,9.42,5.0,7.25,2016
20160629043549,38037,North Dakota,Grant County,9.48,5.0,7.25,2016
20160730124837,38037,North Dakota,Grant County,9.3,5.0,7.25,2016
20160831144647,38037,North Dakota,Grant County,9.3,5.0,7.25,2016
20161203141817,38037,North Dakota,Grant County,9.3,5.0,7.25,2016
20200921184552,38037,North Dakota,Grant County,10.91,6.0,7.25,2020
20201126180103,38037,North Dakota,Grant County,10.91,6.0,7.25,2020
20210305191027,38037,North Dakota,Grant County,13.0,6.13,7.25,2021
20210517025023,38037,North Dakota,Grant County,13.0,6.13,7.25,2021
20210725112845,38037,North Dakota,Grant County,13.0,6.13,7.25,2021
20211025155733,38037,North Dakota,Grant County,13.0,6.13,7.25,2021
20130529173344,38039,North Dakota,Griggs County,7.56,5.21,7.25,2013
20150910140326,38039,North Dakota,Griggs County,9.72,5.0,7.25,2015
20150916023347,38039,North Dakota,Griggs County,9.72,5.0,7.25,2015
20151017081251,38039,North Dakota,Griggs County,9.72,5.0,7.25,2015
20160831185402,38039,North Dakota,Griggs County,9.59,5.0,7.25,2016
20161203181653,38039,North Dakota,Griggs County,9.59,5.0,7.25,2016
20200921190928,38039,North Dakota,Griggs County,10.45,6.0,7.25,2020
20201126182318,38039,North Dakota,Griggs County,10.45,6.0,7.25,2020
20210305193556,38039,North Dakota,Griggs County,12.63,6.13,7.25,2021
