datetime,fips_code,state,county,living_wage,poverty_wage,minimum_wage,year
20210118080220,38085,North Dakota,Sioux County,10.55,6.0,7.25,2021
20130602041658,38087,North Dakota,Slope County,7.12,5.21,7.25,2013
20150910091154,38087,North Dakota,Slope County,9.71,5.0,7.25,2015
20160416024913,38087,North Dakota,Slope County,9.71,5.0,7.25,2016
20200813204342,38087,North Dakota,Slope County,11.03,6.0,7.25,2020
20210118082208,38087,North Dakota,Slope County,11.03,6.0,7.25,2021
20130602025941,38089,North Dakota,Stark County,7.15,5.21,7.25,2013
20140918024826,38089,North Dakota,Stark County,7.15,5.21,7.25,2014
20150910082502,38089,North Dakota,Stark County,10.27,5.0,7.25,2015
20160416011106,38089,North Dakota,Stark County,10.27,5.0,7.25,2016
20200921201119,38089,North Dakota,Stark County,11.9,6.0,7.25,2020
20210305204019,38089,North Dakota,Stark County,13.68,6.13,7.25,2021
20130602050725,38091,North Dakota,Steele County,7.39,5.21,7.25,2013
20150910080911,38091,North Dakota,Steele County,9.7,5.0,7.25,2015
20160831140714,38091,North Dakota,Steele County,9.57,5.0,7.25,2016
20200921201037,38091,North Dakota,Steele County,10.75,6.0,7.25,2020
20210227163749,38091,North Dakota,Steele County,12.63,6.13,7.25,2021
20220128062259,38091,North Dakota,Steele County,12.63,6.13,7.25,2022
20130530021320,38093,North Dakota,Stutsman County,7.61,5.21,7.25,2013
20150910085906,38093,North Dakota,Stutsman County,9.64,5.0,7.25,2015
20160415233753,38093,North Dakota,Stutsman County,9.64,5.0,7.25,2016
20200921201148,38093,North Dakota,Stutsman County,10.75,6.0,7.25,2020
20210305204141,38093,North Dakota,Stutsman County,12.63,6.13,7.25,2021
20220119205509,38093,North Dakota,Stutsman County,12.63,6.13,7.25,2022
20130602073814,38095,North Dakota,Towner County,7.56,5.21,7.25,2013
20150910140444,38095,North Dakota,Towner County,9.42,5.0,7.25,2015
20160416042834,38095,North Dakota,Towner County,9.42,5.0,7.25,2016
20200921181958,38095,North Dakota,Towner County,10.48,6.0,7.25,2020
20210226010202,38095,North Dakota,Towner County,13.61,6.13,7.25,2021
20220128044806,38095,North Dakota,Towner County,12.9,6.13,7.25,2022
20130530042824,38097,North Dakota,Traill County,7.39,5.21,7.25,2013
20150910090351,38097,North Dakota,Traill County,9.46,5.0,7.25,2015
20160416020745,38097,North Dakota,Traill County,9.46,5.0,7.25,2016
20200921185540,38097,North Dakota,Traill County,10.21,6.0,7.25,2020
20210305192232,38097,North Dakota,Traill County,12.36,6.13,7.25,2021
20220125042618,38097,North Dakota,Traill County,12.36,6.13,7.25,2022
20130602050215,38099,North Dakota,Walsh County,7.39,5.21,7.25,2013
20150910133831,38099,North Dakota,Walsh County,9.72,5.0,7.25,2015
20160415233758,38099,North Dakota,Walsh County,9.72,5.0,7.25,2016
20200921191741,38099,North Dakota,Walsh County,10.91,6.0,7.25,2020
20210305194350,38099,North Dakota,Walsh County,12.98,6.13,7.25,2021
20150910134318,38101,North Dakota,Ward County,11.54,5.0,7.25,2015
20160416020746,38101,North Dakota,Ward County,11.54,5.0,7.25,2016
20200921200809,38101,North Dakota,Ward County,11.58,6.0,7.25,2020
20210227162103,38101,North Dakota,Ward County,13.24,6.13,7.25,2021
20220128055429,38101,North Dakota,Ward County,13.24,6.13,7.25,2022
20130602064954,38103,North Dakota,Wells County,7.56,5.21,7.25,2013
20150910140046,38103,North Dakota,Wells County,9.72,5.0,7.25,2015
20160416024919,38103,North Dakota,Wells County,9.72,5.0,7.25,2016
20200921200909,38103,North Dakota,Wells County,10.91,6.0,7.25,2020
20210305202252,38103,North Dakota,Wells County,13.11,6.13,7.25,2021
20220125053854,38103,North Dakota,Wells County,13.11,6.13,7.25,2022
20130529101321,38105,North Dakota,Williams County,6.93,5.21,7.25,2013
20141228212733,38105,North Dakota,Williams County,6.93,5.21,7.25,2014
20150910084707,38105,North Dakota,Williams County,11.52,5.0,7.25,2015
20160416011111,38105,North Dakota,Williams County,11.52,5.0,7.25,2016
20200813203806,38105,North Dakota,Williams County,11.16,6.0,7.25,2020
20210118081344,38105,North Dakota,Williams County,11.16,6.0,7.25,2021
20130602051812,39001,Ohio,Adams County,7.92,5.21,7.3,2013
20150816041844,39001,Ohio,Adams County,9.12,5.0,7.95,2015
20160530235317,39001,Ohio,Adams County,9.12,5.0,7.95,2016
20170617031816,39001,Ohio,Adams County,9.71,5.0,8.1,2017
20180307235051,39001,Ohio,Adams County,10.14,5.0,8.3,2018
20190117044118,39001,Ohio,Adams County,10.14,5.8,8.3,2019
20200918231819,39001,Ohio,Adams County,10.74,6.0,8.55,2020
20210227154127,39001,Ohio,Adams County,13.34,6.13,8.7,2021
20130530014709,39003,Ohio,Allen County,7.94,5.21,7.3,2013
20150816033805,39003,Ohio,Allen County,9.57,5.0,7.95,2015
20160129110909,39003,Ohio,Allen County,9.57,5.0,7.95,2016
20170613155017,39003,Ohio,Allen County,9.96,5.0,8.1,2017
20180124015438,39003,Ohio,Allen County,9.96,5.0,8.1,2018
20200921095555,39003,Ohio,Allen County,10.63,6.0,8.55,2020
20210227155427,39003,Ohio,Allen County,13.0,6.13,8.7,2021
20130602071215,39005,Ohio,Ashland County,7.47,5.21,7.3,2013
20150816044229,39005,Ohio,Ashland County,8.89,5.0,7.95,2015
20160531000504,39005,Ohio,Ashland County,8.89,5.0,7.95,2016
20170617192856,39005,Ohio,Ashland County,9.62,5.0,8.1,2017
20180307235056,39005,Ohio,Ashland County,10.19,5.0,8.3,2018
20200804002047,39005,Ohio,Ashland County,10.31,6.0,8.55,2020
20210123204903,39005,Ohio,Ashland County,10.31,6.0,8.55,2021
20130602041656,39007,Ohio,Ashtabula County,7.56,5.21,7.3,2013
20150816042739,39007,Ohio,Ashtabula County,9.05,5.0,7.95,2015
20160723094235,39007,Ohio,Ashtabula County,9.29,5.0,8.1,2016
20171216052406,39007,Ohio,Ashtabula County,9.76,5.0,8.1,2017
20180116043800,39007,Ohio,Ashtabula County,9.76,5.0,8.1,2018
20190112165434,39007,Ohio,Ashtabula County,10.11,5.8,8.3,2019
20200227034056,39007,Ohio,Ashtabula County,10.54,6.0,8.55,2020
20210224013138,39007,Ohio,Ashtabula County,13.16,6.13,8.7,2021
20220127055239,39007,Ohio,Ashtabula County,12.82,6.13,8.7,2022
20130602043829,39009,Ohio,Athens County,7.99,5.21,7.3,2013
20150816041849,39009,Ohio,Athens County,10.09,5.0,7.95,2015
20160831160251,39009,Ohio,Athens County,10.23,5.0,8.1,2016
20170310074933,39009,Ohio,Athens County,10.23,5.0,8.1,2017
20180119092424,39009,Ohio,Athens County,10.26,5.0,8.1,2018
20190208084620,39009,Ohio,Athens County,11.27,5.84,8.3,2019
20200715134652,39009,Ohio,Athens County,11.46,6.0,8.55,2020
20210305200949,39009,Ohio,Athens County,14.18,6.13,8.7,2021
20220127234731,39009,Ohio,Athens County,14.18,6.13,8.7,2022
20130529094405,39011,Ohio,Auglaize County,7.58,5.21,7.3,2013
20150816041854,39011,Ohio,Auglaize County,8.94,5.0,7.95,2015
20160531001548,39011,Ohio,Auglaize County,8.94,5.0,7.95,2016
20170420034752,39011,Ohio,Auglaize County,9.81,5.0,8.1,2017
20180308001314,39011,Ohio,Auglaize County,10.27,5.0,8.3,2018
20200918234412,39011,Ohio,Auglaize County,10.55,6.0,8.55,2020
20210227161529,39011,Ohio,Auglaize County,12.99,6.13,8.7,2021
20130529174943,39013,Ohio,Belmont County,7.23,5.21,7.3,2013
20150816033810,39013,Ohio,Belmont County,9.44,5.0,7.95,2015
20160531004717,39013,Ohio,Belmont County,9.44,5.0,7.95,2016
20180307232621,39013,Ohio,Belmont County,11.06,5.0,8.3,2018
20200813201806,39013,Ohio,Belmont County,10.84,6.0,8.55,2020
20210124031120,39013,Ohio,Belmont County,10.84,6.0,8.55,2021
20130530004337,39015,Ohio,Brown County,7.6,5.21,7.3,2013
20150816041858,39015,Ohio,Brown County,8.78,5.0,7.95,2015
20160531000509,39015,Ohio,Brown County,8.78,5.0,7.95,2016
20170620165438,39015,Ohio,Brown County,9.53,5.0,8.1,2017
20180307234306,39015,Ohio,Brown County,9.88,5.0,8.3,2018
20200918235821,39015,Ohio,Brown County,10.42,6.0,8.55,2020
20210227163404,39015,Ohio,Brown County,12.69,6.13,8.7,2021
20220127061350,39015,Ohio,Brown County,12.69,6.13,8.7,2022
20130602043458,39017,Ohio,Butler County,7.89,5.21,7.3,2013
20150504014246,39017,Ohio,Butler County,7.89,5.21,7.3,2015
20160503174225,39017,Ohio,Butler County,9.28,5.0,7.95,2016
20170619100022,39017,Ohio,Butler County,9.99,5.0,8.1,2017
20180314165744,39017,Ohio,Butler County,10.42,5.0,8.3,2018
20190108184505,39017,Ohio,Butler County,10.42,5.8,8.3,2019
20200919002016,39017,Ohio,Butler County,11.08,6.0,8.55,2020
20210305203719,39017,Ohio,Butler County,13.36,6.13,8.7,2021
20220125055656,39017,Ohio,Butler County,13.36,6.13,8.7,2022
20130529100638,39019,Ohio,Carroll County,7.79,5.21,7.3,2013
20150201172116,39019,Ohio,Carroll County,7.79,5.21,7.3,2015
20160530235323,39019,Ohio,Carroll County,9.05,5.0,7.95,2016
20170619075922,39019,Ohio,Carroll County,9.42,5.0,8.1,2017
20180308000237,39019,Ohio,Carroll County,10.13,5.0,8.3,2018
20200804010023,39019,Ohio,Carroll County,10.56,6.0,8.55,2020
20210123212837,39019,Ohio,Carroll County,10.56,6.0,8.55,2021
20220627141318,39019,Ohio,Carroll County,14.86,6.19,9.3,2022
20130530024039,39021,Ohio,Champaign County,7.43,5.21,7.3,2013
20150816033820,39021,Ohio,Champaign County,9.01,5.0,7.95,2015
20160530235816,39021,Ohio,Champaign County,9.01,5.0,7.95,2016
20170617050715,39021,Ohio,Champaign County,9.31,5.0,8.1,2017
20180308000823,39021,Ohio,Champaign County,9.82,5.0,8.3,2018
20200921110819,39021,Ohio,Champaign County,10.79,6.0,8.55,2020
20210227073821,39021,Ohio,Champaign County,13.28,6.13,8.7,2021
20130602032446,39023,Ohio,Clark County,7.97,5.21,7.3,2013
20140216225339,39023,Ohio,Clark County,7.97,5.21,7.3,2014
20150730032611,39023,Ohio,Clark County,9.57,5.0,7.95,2015
20160831185525,39023,Ohio,Clark County,9.53,5.0,8.1,2016
20170617033344,39023,Ohio,Clark County,9.89,5.0,8.1,2017
20180307234311,39023,Ohio,Clark County,10.15,5.0,8.3,2018
20200921111109,39023,Ohio,Clark County,10.56,6.0,8.55,2020
20210305204134,39023,Ohio,Clark County,12.86,6.13,8.7,2021
20220125061333,39023,Ohio,Clark County,12.86,6.13,8.7,2022
20130602032905,39025,Ohio,Clermont County,7.89,5.21,7.3,2013
20140319113804,39025,Ohio,Clermont County,7.89,5.21,7.3,2014
20150816041904,39025,Ohio,Clermont County,9.28,5.0,7.95,2015
20160530235328,39025,Ohio,Clermont County,9.28,5.0,7.95,2016
20170617050720,39025,Ohio,Clermont County,9.99,5.0,8.1,2017
20180307235101,39025,Ohio,Clermont County,10.42,5.0,8.3,2018
20200918223635,39025,Ohio,Clermont County,11.08,6.0,8.55,2020
20210227150953,39025,Ohio,Clermont County,13.36,6.13,8.7,2021
20130602075513,39027,Ohio,Clinton County,7.76,5.21,7.3,2013
20150816033825,39027,Ohio,Clinton County,9.26,5.0,7.95,2015
20160530235821,39027,Ohio,Clinton County,9.26,5.0,7.95,2016
20180307234316,39027,Ohio,Clinton County,10.25,5.0,8.3,2018
20200918231148,39027,Ohio,Clinton County,10.19,6.0,8.55,2020
20210227153614,39027,Ohio,Clinton County,12.7,6.13,8.7,2021
20130530022329,39029,Ohio,Columbiana County,7.86,5.21,7.3,2013
20150816042744,39029,Ohio,Columbiana County,8.95,5.0,7.95,2015
20160531003746,39029,Ohio,Columbiana County,8.95,5.0,7.95,2016
20170617042949,39029,Ohio,Columbiana County,9.49,5.0,8.1,2017
20180307232626,39029,Ohio,Columbiana County,10.01,5.0,8.3,2018
20200921095425,39029,Ohio,Columbiana County,10.32,6.0,8.55,2020
20210305194318,39029,Ohio,Columbiana County,12.7,6.13,8.7,2021
20130602071717,39031,Ohio,Coshocton County,7.43,5.21,7.3,2013
20150816033830,39031,Ohio,Coshocton County,9.12,5.0,7.95,2015
20160530235333,39031,Ohio,Coshocton County,9.12,5.0,7.95,2016
20170619075927,39031,Ohio,Coshocton County,9.71,5.0,8.1,2017
20180307232631,39031,Ohio,Coshocton County,10.14,5.0,8.3,2018
20200921190654,39031,Ohio,Coshocton County,10.51,6.0,8.55,2020
20210305193151,39031,Ohio,Coshocton County,13.01,6.13,8.7,2021
20220119192942,39031,Ohio,Coshocton County,13.01,6.13,8.7,2022
20130530035444,39033,Ohio,Crawford County,7.98,5.21,7.3,2013
20140121025434,39033,Ohio,Crawford County,7.98,5.21,7.3,2014
20150816042750,39033,Ohio,Crawford County,8.9,5.0,7.95,2015
20160530235826,39033,Ohio,Crawford County,8.9,5.0,7.95,2016
20170617033349,39033,Ohio,Crawford County,9.82,5.0,8.1,2017
20180307232636,39033,Ohio,Crawford County,10.3,5.0,8.3,2018
20200928091248,39033,Ohio,Crawford County,10.74,6.0,8.55,2020
20210121113756,39033,Ohio,Crawford County,10.74,6.0,8.55,2021
20130426044756,39035,Ohio,Cuyahoga County,8.27,5.21,7.3,2013
20140223215056,39035,Ohio,Cuyahoga County,8.27,5.21,7.3,2014
20150221190004,39035,Ohio,Cuyahoga County,8.27,5.21,7.3,2015
20160130040549,39035,Ohio,Cuyahoga County,9.61,5.0,7.95,2016
20170115083557,39035,Ohio,Cuyahoga County,9.78,5.0,8.1,2017
20180116071727,39035,Ohio,Cuyahoga County,9.92,5.0,8.1,2018
20190108024720,39035,Ohio,Cuyahoga County,10.4,5.8,8.3,2019
20200921194228,39035,Ohio,Cuyahoga County,10.98,6.0,8.55,2020
20210305195349,39035,Ohio,Cuyahoga County,13.48,6.13,8.7,2021
20220125045656,39035,Ohio,Cuyahoga County,13.48,6.13,8.7,2022
20150816041908,39037,Ohio,Darke County,9.33,5.0,7.95,2015
20160531004722,39037,Ohio,Darke County,9.33,5.0,7.95,2016
20170617033354,39037,Ohio,Darke County,10.17,5.0,8.1,2017
20180307235925,39037,Ohio,Darke County,10.54,5.0,8.3,2018
20190220030043,39037,Ohio,Darke County,10.83,5.84,8.3,2019
20200804003427,39037,Ohio,Darke County,10.65,6.0,8.55,2020
20210119001914,39037,Ohio,Darke County,10.65,6.0,8.55,2021
20130529175053,39039,Ohio,Defiance County,7.67,5.21,7.3,2013
20150816044234,39039,Ohio,Defiance County,9.48,5.0,7.95,2015
20160530235831,39039,Ohio,Defiance County,9.48,5.0,7.95,2016
20170617174656,39039,Ohio,Defiance County,9.85,5.0,8.1,2017
20180308001319,39039,Ohio,Defiance County,10.3,5.0,8.3,2018
20200804004835,39039,Ohio,Defiance County,10.54,6.0,8.55,2020
20210123211521,39039,Ohio,Defiance County,10.54,6.0,8.55,2021
20130602071624,39041,Ohio,Delaware County,8.15,5.21,7.3,2013
20150910075952,39041,Ohio,Delaware County,9.65,5.0,7.95,2015
20160531000513,39041,Ohio,Delaware County,9.65,5.0,7.95,2016
20180307234321,39041,Ohio,Delaware County,10.77,5.0,8.3,2018
20200918234622,39041,Ohio,Delaware County,11.46,6.0,8.55,2020
20210227161857,39041,Ohio,Delaware County,14.12,6.13,8.7,2021
20130530035602,39043,Ohio,Erie County,7.6,5.21,7.3,2013
20141008074852,39043,Ohio,Erie County,7.6,5.21,7.3,2014
20150816044239,39043,Ohio,Erie County,9.49,5.0,7.95,2015
20160831182658,39043,Ohio,Erie County,9.29,5.0,8.1,2016
20170617152209,39043,Ohio,Erie County,9.8,5.0,8.1,2017
20180308000242,39043,Ohio,Erie County,10.57,5.0,8.3,2018
20190522034128,39043,Ohio,Erie County,10.64,5.84,8.3,2019
20200804005337,39043,Ohio,Erie County,10.43,6.0,8.55,2020
20210123212200,39043,Ohio,Erie County,10.43,6.0,8.55,2021
20130602070309,39045,Ohio,Fairfield County,8.15,5.21,7.3,2013
20150816041915,39045,Ohio,Fairfield County,9.65,5.0,7.95,2015
20160530235836,39045,Ohio,Fairfield County,9.65,5.0,7.95,2016
20170617033359,39045,Ohio,Fairfield County,10.14,5.0,8.1,2017
20180307235106,39045,Ohio,Fairfield County,10.77,5.0,8.3,2018
20200813203202,39045,Ohio,Fairfield County,11.46,6.0,8.55,2020
20210124033021,39045,Ohio,Fairfield County,11.46,6.0,8.55,2021
20150816033835,39047,Ohio,Fayette County,9.76,5.0,7.95,2015
20160531004727,39047,Ohio,Fayette County,9.76,5.0,7.95,2016
20170617033405,39047,Ohio,Fayette County,10.1,5.0,8.1,2017
20180226041107,39047,Ohio,Fayette County,10.49,5.0,8.3,2018
20200921110750,39047,Ohio,Fayette County,10.33,6.0,8.55,2020
20210227073750,39047,Ohio,Fayette County,12.95,6.13,8.7,2021
20130529175347,39049,Ohio,Franklin County,8.15,5.21,7.3,2013
20140216181224,39049,Ohio,Franklin County,8.15,5.21,7.3,2014
20150120053124,39049,Ohio,Franklin County,8.15,5.21,7.3,2015
20160129001655,39049,Ohio,Franklin County,9.65,5.0,7.95,2016
20170110012223,39049,Ohio,Franklin County,9.78,5.0,8.1,2017
20180121215658,39049,Ohio,Franklin County,10.14,5.0,8.1,2018
20190108183329,39049,Ohio,Franklin County,10.77,5.8,8.3,2019
20200919004126,39049,Ohio,Franklin County,11.46,6.0,8.55,2020
20210305204051,39049,Ohio,Franklin County,14.12,6.13,8.7,2021
20220125061105,39049,Ohio,Franklin County,14.12,6.13,8.7,2022
20130530024301,39051,Ohio,Fulton County,7.95,5.21,7.3,2013
20150816041919,39051,Ohio,Fulton County,9.03,5.0,7.95,2015
20160531003752,39051,Ohio,Fulton County,9.03,5.0,7.95,2016
20170617004138,39051,Ohio,Fulton County,9.5,5.0,8.1,2017
20180308000828,39051,Ohio,Fulton County,10.01,5.0,8.3,2018
20190219230453,39051,Ohio,Fulton County,10.35,5.84,8.3,2019
20200807044257,39051,Ohio,Fulton County,10.37,6.0,8.55,2020
20210123212756,39051,Ohio,Fulton County,10.37,6.0,8.55,2021
20130602032356,39053,Ohio,Gallia County,7.36,5.21,7.3,2013
20150816044244,39053,Ohio,Gallia County,9.12,5.0,7.95,2015
20160531003757,39053,Ohio,Gallia County,9.12,5.0,7.95,2016
20170617031821,39053,Ohio,Gallia County,9.71,5.0,8.1,2017
20180307235931,39053,Ohio,Gallia County,10.14,5.0,8.3,2018
20200921111156,39053,Ohio,Gallia County,10.51,6.0,8.55,2020
20210227074133,39053,Ohio,Gallia County,13.01,6.13,8.7,2021
20130530041354,39055,Ohio,Geauga County,8.27,5.21,7.3,2013
20150816042755,39055,Ohio,Geauga County,9.61,5.0,7.95,2015
20160831162727,39055,Ohio,Geauga County,9.78,5.0,8.1,2016
20170617152214,39055,Ohio,Geauga County,9.92,5.0,8.1,2017
20180307234722,39055,Ohio,Geauga County,10.4,5.0,8.3,2018
20200928080150,39055,Ohio,Geauga County,10.98,6.0,8.55,2020
20210121104725,39055,Ohio,Geauga County,10.98,6.0,8.55,2021
20130602062752,39057,Ohio,Greene County,8.04,5.21,7.3,2013
20140319121343,39057,Ohio,Greene County,8.04,5.21,7.3,2014
20150327053910,39057,Ohio,Greene County,8.04,5.21,7.3,2015
20160831140332,39057,Ohio,Greene County,9.72,5.0,8.1,2016
20170617175959,39057,Ohio,Greene County,9.97,5.0,8.1,2017
20180121204336,39057,Ohio,Greene County,9.97,5.0,8.1,2018
20200923025548,39057,Ohio,Greene County,10.68,6.0,8.55,2020
20210227063551,39057,Ohio,Greene County,13.05,6.13,8.7,2021
20130530022154,39059,Ohio,Guernsey County,7.46,5.21,7.3,2013
20150816041924,39059,Ohio,Guernsey County,8.78,5.0,7.95,2015
20160531004246,39059,Ohio,Guernsey County,8.78,5.0,7.95,2016
20180307234727,39059,Ohio,Guernsey County,10.59,5.0,8.3,2018
20200918232936,39059,Ohio,Guernsey County,10.9,6.0,8.55,2020
20210227155359,39059,Ohio,Guernsey County,13.01,6.13,8.7,2021
20130529095943,39061,Ohio,Hamilton County,7.89,5.21,7.3,2013
20140628050432,39061,Ohio,Hamilton County,7.89,5.21,7.3,2014
20150103053620,39061,Ohio,Hamilton County,7.89,5.21,7.3,2015
20160131052949,39061,Ohio,Hamilton County,9.28,5.0,7.95,2016
20170205210332,39061,Ohio,Hamilton County,9.53,5.0,8.1,2017
20180319014741,39061,Ohio,Hamilton County,10.42,5.0,8.3,2018
20190123140058,39061,Ohio,Hamilton County,10.42,5.8,8.3,2019
20200915183820,39061,Ohio,Hamilton County,11.08,6.0,8.55,2020
20210124221704,39061,Ohio,Hamilton County,11.08,6.0,8.55,2021
20130529174804,39063,Ohio,Hancock County,7.64,5.21,7.3,2013
20140314075155,39063,Ohio,Hancock County,7.64,5.21,7.3,2014
20150816044249,39063,Ohio,Hancock County,8.9,5.0,7.95,2015
20160530235841,39063,Ohio,Hancock County,8.9,5.0,7.95,2016
20170617004143,39063,Ohio,Hancock County,9.69,5.0,8.1,2017
20180307235111,39063,Ohio,Hancock County,10.46,5.0,8.3,2018
20200921100250,39063,Ohio,Hancock County,10.92,6.0,8.55,2020
20210227155839,39063,Ohio,Hancock County,13.42,6.13,8.7,2021
20220127052948,39063,Ohio,Hancock County,13.42,6.13,8.7,2022
20130530004105,39065,Ohio,Hardin County,7.99,5.21,7.3,2013
20150816041929,39065,Ohio,Hardin County,9.02,5.0,7.95,2015
20160530235846,39065,Ohio,Hardin County,9.02,5.0,7.95,2016
20180307234732,39065,Ohio,Hardin County,9.93,5.0,8.3,2018
20200921101748,39065,Ohio,Hardin County,10.51,6.0,8.55,2020
20210227160516,39065,Ohio,Hardin County,13.01,6.13,8.7,2021
20130602043607,39067,Ohio,Harrison County,7.31,5.21,7.3,2013
20150816042801,39067,Ohio,Harrison County,8.78,5.0,7.95,2015
20160531001124,39067,Ohio,Harrison County,8.78,5.0,7.95,2016
20170617004148,39067,Ohio,Harrison County,9.31,5.0,8.1,2017
20180308000833,39067,Ohio,Harrison County,9.79,5.0,8.3,2018
20200918234339,39067,Ohio,Harrison County,10.51,6.0,8.55,2020
20210227161507,39067,Ohio,Harrison County,13.01,6.13,8.7,2021
20130529100544,39069,Ohio,Henry County,7.36,5.21,7.3,2013
20150816033840,39069,Ohio,Henry County,9.16,5.0,7.95,2015
20160531002245,39069,Ohio,Henry County,9.16,5.0,7.95,2016
20170617194732,39069,Ohio,Henry County,9.71,5.0,8.1,2017
20180307232641,39069,Ohio,Henry County,10.14,5.0,8.3,2018
20200807041437,39069,Ohio,Henry County,10.51,6.0,8.55,2020
20210119002444,39069,Ohio,Henry County,10.51,6.0,8.55,2021
20130602035520,39071,Ohio,Highland County,7.99,5.21,7.3,2013
20150204134236,39071,Ohio,Highland County,7.99,5.21,7.3,2015
20160503081822,39071,Ohio,Highland County,8.85,5.0,7.95,2016
20170620162543,39071,Ohio,Highland County,9.44,5.0,8.1,2017
20180307235616,39071,Ohio,Highland County,10.14,5.0,8.3,2018
20200422191210,39071,Ohio,Highland County,10.51,6.0,8.55,2020
20210305200811,39071,Ohio,Highland County,13.01,6.13,8.7,2021
20220119201914,39071,Ohio,Highland County,13.01,6.13,8.7,2022
20130530014808,39073,Ohio,Hocking County,7.23,5.21,7.3,2013
20150816041939,39073,Ohio,Hocking County,9.12,5.0,7.95,2015
20160531001128,39073,Ohio,Hocking County,9.12,5.0,7.95,2016
20170617152219,39073,Ohio,Hocking County,10.08,5.0,8.1,2017
20180307235621,39073,Ohio,Hocking County,10.65,5.0,8.3,2018
20200925044654,39073,Ohio,Hocking County,10.97,6.0,8.55,2020
20210119002711,39073,Ohio,Hocking County,10.97,6.0,8.55,2021
20130602071326,39075,Ohio,Holmes County,8.0,5.21,7.3,2013
20150816041944,39075,Ohio,Holmes County,9.12,5.0,7.95,2015
20160531001553,39075,Ohio,Holmes County,9.12,5.0,7.95,2016
20170330095717,39075,Ohio,Holmes County,10.07,5.0,8.1,2017
20180308001324,39075,Ohio,Holmes County,10.14,5.0,8.3,2018
20200919000654,39075,Ohio,Holmes County,10.51,6.0,8.55,2020
20210126204521,39075,Ohio,Holmes County,10.51,6.0,8.55,2021
20130602041529,39077,Ohio,Huron County,7.58,5.21,7.3,2013
20150816042805,39077,Ohio,Huron County,8.78,5.0,7.95,2015
20160531001133,39077,Ohio,Huron County,8.78,5.0,7.95,2016
20170617194737,39077,Ohio,Huron County,9.34,5.0,8.1,2017
20180307234326,39077,Ohio,Huron County,9.83,5.0,8.3,2018
20200919002723,39077,Ohio,Huron County,10.48,6.0,8.55,2020
20210305203852,39077,Ohio,Huron County,13.07,6.13,8.7,2021
20220125060323,39077,Ohio,Huron County,13.07,6.13,8.7,2022
20130602023110,39079,Ohio,Jackson County,8.05,5.21,7.3,2013
20150816033845,39079,Ohio,Jackson County,9.63,5.0,7.95,2015
20160531001138,39079,Ohio,Jackson County,9.63,5.0,7.95,2016
20170617031826,39079,Ohio,Jackson County,9.71,5.0,8.1,2017
20180308001329,39079,Ohio,Jackson County,10.14,5.0,8.3,2018
20200919004208,39079,Ohio,Jackson County,10.51,6.0,8.55,2020
20210517044304,39079,Ohio,Jackson County,13.02,6.13,8.7,2021
20130529094244,39081,Ohio,Jefferson County,7.28,5.21,7.3,2013
20150816044254,39081,Ohio,Jefferson County,9.22,5.0,7.95,2015
20160531004732,39081,Ohio,Jefferson County,9.22,5.0,7.95,2016
20170617042954,39081,Ohio,Jefferson County,9.66,5.0,8.1,2017
20180308000838,39081,Ohio,Jefferson County,10.14,5.0,8.3,2018
20200921110959,39081,Ohio,Jefferson County,10.19,6.0,8.55,2020
20210227073954,39081,Ohio,Jefferson County,12.56,6.13,8.7,2021
20130529174256,39083,Ohio,Knox County,8.2,5.21,7.3,2013
20150816041949,39083,Ohio,Knox County,9.73,5.0,7.95,2015
20160531003802,39083,Ohio,Knox County,9.73,5.0,7.95,2016
20170910063015,39083,Ohio,Knox County,9.77,5.0,8.1,2017
20180308000843,39083,Ohio,Knox County,10.43,5.0,8.3,2018
20200807044856,39083,Ohio,Knox County,10.76,6.0,8.55,2020
20210121060249,39083,Ohio,Knox County,10.76,6.0,8.55,2021
20220128063902,39083,Ohio,Knox County,13.34,6.13,8.7,2022
20130530003556,39085,Ohio,Lake County,8.27,5.21,7.3,2013
20150113033853,39085,Ohio,Lake County,8.27,5.21,7.3,2015
20160831193454,39085,Ohio,Lake County,9.78,5.0,8.1,2016
20170603131835,39085,Ohio,Lake County,9.92,5.0,8.1,2017
20180110024356,39085,Ohio,Lake County,9.92,5.0,8.1,2018
20200921091303,39085,Ohio,Lake County,10.98,6.0,8.55,2020
20210227152751,39085,Ohio,Lake County,13.48,6.13,8.7,2021
20130602060823,39087,Ohio,Lawrence County,7.46,5.21,7.3,2013
20150816041954,39087,Ohio,Lawrence County,8.9,5.0,7.95,2015
20160122011527,39087,Ohio,Lawrence County,8.9,5.0,7.95,2016
20170617011440,39087,Ohio,Lawrence County,9.31,5.0,8.1,2017
20180307234331,39087,Ohio,Lawrence County,10.01,5.0,8.3,2018
20200812000401,39087,Ohio,Lawrence County,10.58,6.0,8.55,2020
20210118070243,39087,Ohio,Lawrence County,10.58,6.0,8.55,2021
20130529100431,39089,Ohio,Licking County,8.15,5.21,7.3,2013
20150816044259,39089,Ohio,Licking County,9.65,5.0,7.95,2015
20160605064709,39089,Ohio,Licking County,9.65,5.0,7.95,2016
20170310085049,39089,Ohio,Licking County,9.78,5.0,8.1,2017
20180308000848,39089,Ohio,Licking County,10.77,5.0,8.3,2018
20200921192504,39089,Ohio,Licking County,11.46,6.0,8.55,2020
20210305194745,39089,Ohio,Licking County,14.12,6.13,8.7,2021
